ショップ名,親カテゴリ,子カテゴリ,親商品タイプ,子商品タイプ,性別,ブランド品番,商品名,CS品番,カラー,サイズ,販売価格（税抜）,販売タイプ,価格タイプ,元上代（税抜）,注文数,合計金額（税抜）,注文日,バーコード
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,アクセサリー,チョーカー,WOMEN,AGYHS0522001,ラウンドフォルムチョーカー / ネックカフ,SIL/FREE,シルバー,FREE,1400,通常,プロパー,1400,6,8400,20250112,3000000623213
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,アクセサリー,チョーカー,WOMEN,AGYHS0522001,ラウンドフォルムチョーカー / ネックカフ,SIL/FREE,シルバー,FREE,1400,通常,プロパー,1400,15,21000,20250113,3000000623213
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,アクセサリー,チョーカー,WOMEN,AGYHS0522001,ラウンドフォルムチョーカー / ネックカフ,SIL/FREE,シルバー,FREE,1400,通常,プロパー,1400,7,9800,20250117,3000000623213
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,アクセサリー,チョーカー,WOMEN,AGYHS0522001,ラウンドフォルムチョーカー / ネックカフ,GOLD/FREE,ゴールド,FREE,1400,通常,プロパー,1400,5,7000,20250116,3000000623220
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,アクセサリー,チョーカー,WOMEN,AGYHS0522001,ラウンドフォルムチョーカー / ネックカフ,GOLD/FREE,ゴールド,FREE,1400,通常,プロパー,1400,2,2800,20250117,3000000623220
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,アクセサリー,チョーカー,WOMEN,AGYHS0522001,ラウンドフォルムチョーカー / ネックカフ,SIL/FREE,シルバー,FREE,1400,通常,プロパー,1400,8,11200,20250116,3000000623213
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,シューズ,ブーツ,WOMEN,AGTIG0722002,サイドゴアブーツ,BLK/S,ブラック,S,3800,通常,セール,6000,1,3800,20250113,3000000638750
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0823006/AMIZI0822002,【ロングセラー！】モヘアライクルーズニット,LBLU/FREE,ライトブルー,FREE,2726,通常,セール,3000,1,2726,20250113,3000001175476
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0823006/AMIZI0822002,【ロングセラー！】モヘアライクルーズニット,MOC/FREE,モカ,FREE,3000,通常,プロパー,3000,1,3000,20250117,3000001175483
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0823006/AMIZI0822002,【ロングセラー！】モヘアライクルーズニット,LBLU/FREE,ライトブルー,FREE,3000,通常,プロパー,3000,1,3000,20250116,3000001175476
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0823006/AMIZI0822002,【ロングセラー！】モヘアライクルーズニット,BLK/FREE,ブラック,FREE,2726,通常,セール,3000,3,8178,20250113,3000001175452
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0823006/AMIZI0822002,【ロングセラー！】モヘアライクルーズニット,PNK/FREE,ピンク,FREE,2726,通常,セール,3000,2,5452,20250112,3000000969069
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0823006/AMIZI0822002,【ロングセラー！】モヘアライクルーズニット,BLK/FREE,ブラック,FREE,2726,通常,セール,3000,1,2726,20250112,3000001175452
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0823006/AMIZI0822002,【ロングセラー！】モヘアライクルーズニット,PNK/FREE,ピンク,FREE,2726,通常,セール,3000,1,2726,20250113,3000000969069
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0823006/AMIZI0822002,【ロングセラー！】モヘアライクルーズニット,PNK/FREE,ピンク,FREE,2726,通常,セール,3000,2,5452,20250114,3000000969069
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0823006/AMIZI0822002,【ロングセラー！】モヘアライクルーズニット,PNK/FREE,ピンク,FREE,3000,通常,プロパー,3000,1,3000,20250116,3000000969069
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0823006/AMIZI0822002,【ロングセラー！】モヘアライクルーズニット,PNK/FREE,ピンク,FREE,3000,通常,プロパー,3000,2,6000,20250117,3000000969069
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0823006/AMIZI0822002,【ロングセラー！】モヘアライクルーズニット,PNK/FREE,ピンク,FREE,3000,通常,プロパー,3000,1,3000,20250115,3000000969069
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,シューズ,ブーツ,WOMEN,AGTIG0822003,スクエアトゥレザーショートブーツ,IV/S,アイボリー,S,2726,通常,セール,6300,1,2726,20250112,3000000670347
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,シューズ,ブーツ,WOMEN,AGTIG0822003,スクエアトゥレザーショートブーツ,IV/S,アイボリー,S,2726,通常,セール,6300,1,2726,20250117,3000000670347
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,シューズ,ブーツ,WOMEN,AGTIG0822003,スクエアトゥレザーショートブーツ,IV/S,アイボリー,S,2726,通常,セール,6300,1,2726,20250113,3000000670347
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,シューズ,ブーツ,WOMEN,AGTIG0822003,スクエアトゥレザーショートブーツ,KHK/M,カーキ,M,2726,通常,セール,6300,1,2726,20250112,3000000972175
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,BEG/FREE,ベージュ,FREE,2000,通常,セール,3300,5,10000,20250115,3000001176985
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,BLU/FREE,ブルー,FREE,2727,通常,セール,3300,6,16362,20250112,3000001177029
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,BEG/FREE,ベージュ,FREE,2000,通常,セール,3300,6,12000,20250117,3000001176985
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,CGRY/FREE,チャコールグレー,FREE,2000,通常,セール,3300,4,8000,20250115,3000001177012
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,BLK/FREE,オリーブ,FREE,2727,通常,セール,3300,17,46359,20250112,3000001176978
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,BEG/FREE,ベージュ,FREE,2727,通常,セール,3300,16,43632,20250112,3000001176985
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,IV/FREE,アイボリー,FREE,2000,通常,セール,3300,4,8000,20250115,3000001177005
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,BEG/FREE,ベージュ,FREE,2000,通常,セール,3300,5,10000,20250116,3000001176985
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,BLU/FREE,ブルー,FREE,2000,通常,セール,3300,1,2000,20250115,3000001177029
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,BEG/FREE,ベージュ,FREE,3300,通常,プロパー,3300,1,3300,20250114,3000001176985
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,BEG/FREE,ベージュ,FREE,2727,通常,セール,3300,18,49086,20250113,3000001176985
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,CGRY/FREE,チャコールグレー,FREE,2000,通常,セール,3300,1,2000,20250117,3000001177012
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,BLU/FREE,ブルー,FREE,2000,通常,セール,3300,5,10000,20250117,3000001177029
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,BLK/FREE,オリーブ,FREE,2000,通常,セール,3300,2,4000,20250115,3000001176978
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,IV/FREE,アイボリー,FREE,2727,通常,セール,3300,15,40905,20250112,3000001177005
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,CGRY/FREE,チャコールグレー,FREE,2727,通常,セール,3300,4,10908,20250113,3000001177012
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,BLK/FREE,オリーブ,FREE,2727,通常,セール,3300,10,27270,20250113,3000001176978
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,BLU/FREE,ブルー,FREE,2000,通常,セール,3300,1,2000,20250116,3000001177029
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,MOC/FREE,モカ,FREE,2727,通常,セール,3300,4,10908,20250112,3000001176992
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,CGRY/FREE,チャコールグレー,FREE,2727,通常,セール,3300,8,21816,20250112,3000001177012
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,BLU/FREE,ブルー,FREE,3300,通常,プロパー,3300,1,3300,20250114,3000001177029
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,BLU/FREE,ブルー,FREE,2727,通常,セール,3300,3,8181,20250113,3000001177029
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,CGRY/FREE,チャコールグレー,FREE,2000,通常,セール,3300,2,4000,20250116,3000001177012
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,CGRY/FREE,チャコールグレー,FREE,3300,通常,プロパー,3300,1,3300,20250114,3000001177012
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,IV/FREE,アイボリー,FREE,2727,通常,セール,3300,4,10908,20250113,3000001177005
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,IV/FREE,アイボリー,FREE,2000,通常,セール,3300,6,12000,20250116,3000001177005
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,ニット/セーター,WOMEN,AMIZI0824001/AMAPS0823001/AMTIG1022001,【ロングセラー！】ハイネックミックスリブニット,MOC/FREE,モカ,FREE,2727,通常,セール,3300,1,2727,20250113,3000001176992
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,Tシャツ/カットソー,WOMEN,AMYUY0923001/AMTIG1022002,アウトシームヒートトップス,PNK/FREE,ピンク,FREE,1000,通常,セール,2700,4,4000,20250113,3000001025795
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,Tシャツ/カットソー,WOMEN,AMYUY0923001/AMTIG1022002,アウトシームヒートトップス,PNK/FREE,ピンク,FREE,1000,通常,セール,2700,3,3000,20250115,3000001025795
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,Tシャツ/カットソー,WOMEN,AMYUY0923001/AMTIG1022002,アウトシームヒートトップス,PNK/FREE,ピンク,FREE,1000,通常,セール,2700,2,2000,20250112,3000001025795
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,Tシャツ/カットソー,WOMEN,AMYUY0923001/AMTIG1022002,アウトシームヒートトップス,PNK/FREE,ピンク,FREE,1200,通常,セール,2700,3,3600,20250114,3000001025795
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,Tシャツ/カットソー,WOMEN,AMYUY0923001/AMTIG1022002,アウトシームヒートトップス,PNK/FREE,ピンク,FREE,1000,通常,セール,2700,2,2000,20250116,3000001025795
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,シャツ/ブラウス,WOMEN,AMTIG1022004,2WAYフリルシャツブラウス,BLU/FREE,ブルー,FREE,3600,通常,プロパー,3600,1,3600,20250114,3000000710371
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,シャツ/ブラウス,WOMEN,AMTIG1022004,2WAYフリルシャツブラウス,SAX/FREE,サックスブルー,FREE,3600,通常,プロパー,3600,1,3600,20250114,3000001118497
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,シャツ/ブラウス,WOMEN,AMTIG1022004,2WAYフリルシャツブラウス,SAX/FREE,サックスブルー,FREE,3600,通常,プロパー,3600,1,3600,20250113,3000001118497
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,シャツ/ブラウス,WOMEN,AMTIG1022004,2WAYフリルシャツブラウス,BLU/FREE,ブルー,FREE,3600,通常,プロパー,3600,1,3600,20250112,3000000710371
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,シャツ/ブラウス,WOMEN,AMTIG1022004,2WAYフリルシャツブラウス,WHT/FREE,ホワイト,FREE,3600,通常,プロパー,3600,2,7200,20250115,3000000710364
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,シャツ/ブラウス,WOMEN,AMTIG1022004,2WAYフリルシャツブラウス,WHT/FREE,ホワイト,FREE,3600,通常,プロパー,3600,3,10800,20250112,3000000710364
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,シャツ/ブラウス,WOMEN,AMTIG1022004,2WAYフリルシャツブラウス,WHT/FREE,ホワイト,FREE,3600,通常,プロパー,3600,2,7200,20250117,3000000710364
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,シャツ/ブラウス,WOMEN,AMTIG1022004,2WAYフリルシャツブラウス,NVY/FREE,ネイビー,FREE,3600,通常,プロパー,3600,1,3600,20250113,3000000710388
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,シャツ/ブラウス,WOMEN,AMTIG1022004,2WAYフリルシャツブラウス,WHT/FREE,ホワイト,FREE,3600,通常,プロパー,3600,6,21600,20250113,3000000710364
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,トップス,シャツ/ブラウス,WOMEN,AMTIG1022004,2WAYフリルシャツブラウス,WHT/FREE,ホワイト,FREE,3600,通常,プロパー,3600,1,3600,20250116,3000000710364
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG1022003,2WAYワンハンドルバッグ / ギャザーデザイントートバッグ / A4収納可能,BLK/FREE,ブラック,FREE,4200,通常,プロパー,4200,2,8400,20250116,3000000713006
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG1022003,2WAYワンハンドルバッグ / ギャザーデザイントートバッグ / A4収納可能,BLK/FREE,ブラック,FREE,4200,通常,プロパー,4200,1,4200,20250117,3000000713006
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG1022003,2WAYワンハンドルバッグ / ギャザーデザイントートバッグ / A4収納可能,SIL/FREE,シルバー,FREE,4200,通常,プロパー,4200,1,4200,20250113,3000001057680
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG1022003,2WAYワンハンドルバッグ / ギャザーデザイントートバッグ / A4収納可能,BEG/FREE,ベージュ,FREE,4200,通常,プロパー,4200,1,4200,20250113,3000000713020
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG1022003,2WAYワンハンドルバッグ / ギャザーデザイントートバッグ / A4収納可能,BLK/FREE,ブラック,FREE,4200,通常,プロパー,4200,3,12600,20250113,3000000713006
YARD PLUS/AUNT MARIE'S,Aunt Marie's,Aunt Marie's,バッグ,ショルダーバッグ,WOMEN,AGTIG1022003,2WAYワンハンドルバッグ / ギャザーデザイントートバッグ / A4収納可能,BLK/FREE,ブラック,FREE,4200,通常,プロパー,4200,5,21000,20250115,3000000713006
